master_line,family,subfamily,category,product_id,description
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021618,"ESMERIL ANGULAR 8500RPM 2200W 7"" BOSCH GWS 22-180"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021619,"ESMERIL ANGULAR C/ ASA LATERAL 8500RPM 2400W 7"" METABO W24-180MVT "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021620,"ESMERIL ANGULAR 8500RPM 2500W 7"" BOSCH GWS 25-180 TRI"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021621,"ESMERIL ANGULAR 8500RPM 2600W 7"" BOSCH GWS 26-180"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021622,"ESMERIL ANGULAR 8500RPM 2700W 7"" DEWALT D28476W "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021623,"ESMERIL ANGULAR 8500RPM 2700W 7"" DEWALT DWE4577 - B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021624,"PLATO LIJADOR RESPALDO DE GOMA 7"" P/LIJA PRO P/AMOLADORA 7"" BOSCH 2608.601.209-000 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021625,"ESMERIL ANGULAR CP9123 7"" CHICAGO PNEUMATIC N/P 6151959123 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021626,"ESMERIL ANGULAR MODELO: CP3850-85AB7V 7"" CHICAGO PNEUMATIC N/P: 6151704920 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021627,ESMERIL ANGULAR 7IN BOSCH GWS24-180LVI
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021628,"ESMERIL (AMOLADORA) 180/230 2300W 7"" EINHELL RT-AG"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021629,"ESMERIL PITBULL 7"" 180MM 2600W ANGULAR DWE497-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021630,"ESMERIL ANGULAR 4 HP 7700RPM 7"" X 3/8"" X 7/8"" CHICAGO PNEUMATIC CP3349 - SALAVADE "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021631,"ESMERIL ANGULAR 6KGR 2400W 7""(180MM) MAKITA GA7030"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021632,"ESMERIL HEAVY-DUTY BENCH GRINDER 120V 8"" DEWALT DW758"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021633,"ESMERIL DE BANCO 3/4HP 2900RPM 600W 8"" METABO DS200"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021634,"ESMERIL INDUSTRIAL EMBRAGUE ELECTRÓNICO (C/ CABLE 2 X14 / 4MT /ENCHUF. MENNEKES) DE 9"" 2700W 6500 RPM DEWALT DWE4579-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021635,"ESMERIL ANGULAR PROFESIONAL 9"" 2200W + ESMERIL ANGULAR PROFESIONAL 7"" 2200W . STANLEY SL229-K1"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021636,"ESMERIL ANGULAR C/ ASA LATERAL 6600RPM 2600W 9"" METABO W26-230MVT."
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021637,"ESMERIL (AMOLADORA) 220V 6500RPM 2200W, (GWS 2200-230 TRI) 9"" BOSCH 0601.8F2.0E 0-000"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021638,"ESMERIL ANGULAR 220V 6500RPM 2600W 9"" BOSCH GWS 26-230"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021639,"ESMERIL ANGULAR 9"" 2200 W STANLEY STGL2223-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021640,"ESMERIL ANGULAR 9"" 2500W BOSCH GWS 25-230"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021641,"ESMERIL ANGULAR 6500RPM 2100W 9"" DEWALT D28490 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021642,"ESMERIL ANGULAR 6500RPM 2100W 9"" BOSCH ."
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021643,"ESMERIL INDUSTRIAL EMBRAGUE ELECTRÓNICO 9"" 2700W 6500RPM DEWALT DWE4579-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021644,"ESMERIL ANGULAR 6500RPM 2700W 9"" DEWALT DWE4579"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021645,"ESMERIL ANGULAR ELECTRICO PESO 6.7KG. 8500RPM 2600W 9"" MAKITA GA9040S"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021646,"ESMERIL ANGULAR (AMOLADORA) PROFESIONAL 2800W 9"" CC BOSCH GWS 28-230 HM"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021647,ESMERIL INALAMBRICO CORDLESS ANGLE GRINDER 18V Ø  DISCO: 125MM BOSCH 06017B0700
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021648,"ESMERIL ANGULAR VELOCIDAD REGULABLE 1700 W, 7800 RPM, Ø DISCO 125 BOSCH GWS 17-125 S"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021649,"ESMERIL DE BANCO TRIFASICO 400V - 1HP 1490RPM 900W PIEDRA 10"" METABO DSD250 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021650,"ESMERIL RECTA 6000RPM, TAM. RUEDA 150X25X15.9, ROSCA 5/8-11"" CHICAGO PNEUMATIC CP3249-GABSYGE "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021651,JGO DE PIEDRAS MONTADAS P/ESMERIL X 5 PZAS TRUPER 11680
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021652,BISELADORA P/METAL KFM 16-15 F 1600 W 220-240 V 50-60HZ METABO 601753500
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021653,ESMERIL (AMOLADORA) NEUMÁTICA C/ EJE DE 6MM BAHCO BP822E
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021654,ESMERIL INALAMBRICO GWS 180V-10 C/BATERIA GBA 18 V 5.0 AH C/CARGADOR GAL 1880 18V. BOSCH
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021655,ESMERIL ANGULAR (AMOLADORA) 220V C/MALETIN EJE M14 BOSCH GWS 850
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021656,"KIT DE ESMERIL DE BANCO 1/2HP (373W) STGB3715 + NUEVO ESMERIL  4 1/2"" 750W SG7115-B2 . STANLEY STGB3715-K2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021657,"ESMERIL RECTA 10,000-30,500RPM, 710W METABO GE710PLUS "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021658,ESMERIL ANGULAR KICKBACK STOP CC 11000RPM 900W EJE M14 BOSCH GWS 9-125
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021659,ESMERIL MINI ANGULAR 11000RPM 900W EJE M14 BOSCH GWS 9-125  S
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021660,ESMERIL ANGULAR (AMOLADORA) INALAMBRICA 18V. BOSCH GWX 18V-10 PC
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021661,ESMERIL RECTO (AMOLADORA) INALAMBRICA 18V. BOSCH GGS-18V-23 PLC
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021662,ESMERIL ANGULAR (AMOLADORA) GWS 180-LI BARETOOL 18V. BOSCH 0601.9H9.0E0-000
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021663,ESMERIL ANGULAR (AMOLADORA) TECNOLOGÍA BITURBO BRUSHLESS 18V 1500W BOSCH GWS 18V-180 PC
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021664,ESMERIL INALAMBRICO 18V 9.000 RPM EJE M14 BOSCH GWS 18 V-10
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021665,"ESMERIL ANGULAR (AMOLADORA) 4 1/2"" QUICK, 900W, W9-115QUICK, 10,500RPM, 220V METABO 600371010"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021666,ESMERIL DE BANCO 3/4HP 2850RPM 540W 220V MAKITA GB801
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021667,ESMERIL RECTO 950W 220-240V 50-60HZ METABO GEP 950 G PLUS
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021668,ESMERIL 230V AG115-8D HILTI 2075669 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021669,ESMERIL RECTO NEUMATICO 0.50HP 24000 RPM CP860 CHICAGO PNEUMATIC CP860 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021670,"ESMERIL RECTA (AMOLADORA) 500W, 33000RPM BOSCH GGS-28L"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021671,ESMERIL RECTO PROFESSIONAL 33000RPM 500W . BOSCH GGS 28 L
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021672,"ESMERIL DE BANCO 3500RPM 370W 1/2 HP, 60HZ TRUPER 16142"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021673,"ESMERIL (AMOLADORA) VERTICAL GRINDER, 5/8 IN. - 11 THREAD, 9 IN. GUARD, 6000 RPM INGERSOLL RAND 99V60P109"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021674,"TURBINETA RECTIFICADORA ESMERIL MINI AMOLADORA ELÉCTRICA , 750W , FSG75001"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021675,ESMERIL RECTO 950W METABO GE-950 G PLUS 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021676,ESMERIL ANGULAR (AMOLADORA) . BOSCH GWS 18V-10 PC BARETOOL
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021677,ESMERIL ANGULAR (AMOLADORA) . BOSCH GWS 180-LI
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021678,ESMERIL ANGULAR (AMOLADORA) BARETOOL . BOSCH GWS 12V-76
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021679,ESMERIL ANGULAR (AMOLADORA) (SIN BATERIA) GWS 18V-10 . BOSCH 0601.9J4.0E0-000
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021680,ESMERIL ANGULAR A BATERIA . BOSCH GWS 18V-15 C
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021681,"GRINDER, PNEUMATIC, STRAIGHT CHICAGO PNEUMATIC 615 160 6190 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021682,"GRINDER, PNEUMATIC, STRAIGHT CHICAGO PNEUMATIC CP9111QB "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021683,"GRINDER, PNEUMATIC, VERTICAL CHICAGO PNEUMATIC 6151609110 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021684,ESMERIL ANGULAR . HILTI AG 125-A36
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021685,ESMERIL ANGULAR . FACOM V.445F 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021686,BISEL DE CAMPANA . LEIA .
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021687,TURBINETA NEUMATICA . BAHCO BP822
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021688,ESMERIL RECTA MOD. CP3451-18SEC . CHICAGO PNEUMATIC 6151602010 
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,02 ESMERIL,ESMERIL,21021689,ESMERIL RECTO GGS-28 LCE . BOSCH 0601.221.1E
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031654,"SIERRA CIRCULAR DE BANCO 3850RPM 2000W 10"" DEWALT DW745 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031655,SIERRA CIRCULAR D/MESA 3650RPM 1800W 254MM BOSCH GTS -10 J
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031656,"SIERRA CIRCULAR 7 1/4"" 1800W 5400RPM C/MALETA DEWALT DWE575K-B2C"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031657,"SIERRA CIRCULAR 1400W 7 1/4"" DEWALT DWE560"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031658,"SIERRA CIRCULAR 1400W 7 1/4"" DEWALT DW352 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031659,"SIERRA CIRCULAR 1800W 7 1/4"" MAKITA 5007NK "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031660,"SIERRA CIRCULAR 2000W 7 1/4"" BOSCH GKS 20-65"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031661,"SIERRA CIRCULAR 5800RPM 1400W 7 1/4"" DEWALT DWE560-B2C "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031662,"SIERRA CIRCULAR 5800RPM 1800W 7 1/4"" DEWALT DWE575 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031663,"SIERRA CIRCULAR 5800RPM 1800W 7 1/4"" DEWALT DW366"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031664,"SIERRA CIRCULAR 6000RPM 1500W 7 1/4"" BOSCH GKS 150"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031665,"SIERRA CIRCULAR 20V MAX 7 1/4"" BRUSHLESS DEWALT DCS570B"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031666,"SIERRA CIRCULAR PROFESIONAL 220V 1500W 7 1/4"" TRUPER 11005"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031667,"SIERRA CIRCULAR 1800W 9 1/4"" DEWALT DW389 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031668,"SIERRA CIRCULAR MANUAL ELECTRICA 2000W 9 1/4"" MAKITA N5900B "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031669,"SIERRA CIRCULAR 5000RPM 2100W 9 1/4"" BOSCH GKS 235"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031670,SIERRA CIRCULAR 250 X 3.2 X 30 Z = 40 LU2A 1700 ALT FREUD
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031671,SIERRA CIRCULAR 350 X 3.5 X 30 Z = 42 LU2A 2500 ALT FREUD
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031672,"SIERRA CIRCULAR CAP. CORTE 2 11/16"" XPT-BL-ADT-LXT 7 1/4"", 18V X 2=36V MAKITA DRS780Z"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031673,"SIERRA CIRCULAR INALAMBRICA FLEXVOLT 60V MAX C/BATER Y CARGADOR SIERRA CIRCULAR 7-1/4"" 1500W 5800 RPM DEWALT DCS575T2-B2 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031674,SIERRA CIRCULAR 1600W STANLEY SC16
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031675,SIERRA CIRCULAR 12V BOSCH GKS 12V-26
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031676,SIERRA CIRCULAR FREEDOM CONCEPT 18V BOSCH GKS 18 V-57
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031677,SIERRA CIRCULAR 60V SIN BATERIAS DEWALT DCS578B B3
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031678,SIERRA CIRCULAR A BATERIA SCM 22-A HILTI 2005019
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031679,"SIERRA CIRCULAR 7 1/4"" 1600 W + 2 DISCOS DE SIERRA STANLEY SC16D2-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031680,SIERRA CIRCULAR INALAMBRICA BOSCH GKS 18V-57
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031681,"SIERRA ELECTRICA 1 1/8"" DEWALT DW304PK-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031682,"SIERRA DE COPA BIMETAL STANDARD 1 3/8"" DEWALT "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031683,"SIERRA INGLETEADORA 10"" 1650 W STANLEY SM16-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031684,"SIERRA DE BANCO 1800W 10"" STANLEY STST1825-B2P"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031685,"SIERRA DE MESA 10"" 1800W  STANLEY SST1801-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031686,"SIERRA INGLETEADORA 10"" 4600 RPM MAKITA LS1040"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031687,"SIERRA INGLETEADORA 10"" BOSCH GCM 10X"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031688,"SIERRA SABLE MADERA 12"" X 5 UNID. MADERA CON CLAVO 10-235MM MAKITA"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031689,"SIERRA RADIAL 3380RPM 45°/90° 2000W 12"" DEWALT DW721 "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031690,"SIERRA ELECTRICA DE BANCO 120V 4000RPM 5.5HP 15AMP 60HZ 14"" DEWALT D28715"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031691,SIERRA DE SABLE 152MM PQT X 5 PIEZAS MAKITA B-43234
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031692,SIERRA INGLETEADORA 305MM BOSCH GCM 12 GDL
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031693,"SIERRA SABLE (RECIPROCA) 18V 32MM CARRERA , XPT - LXT /2 X 5.0 AH  MAKITA DJR186RTE "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031694,"SIERRA DE BANDA 710W 4 3/4"" MAKITA 2107FK "
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031695,SIERRA CALADORA 500 - 3100RPM 710W 75MM BOSCH GST-75 E
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031696,"SIERRA CALADORA ENCASTRE TIPO ""T"" C/ CAJA PLASTICO 702W DEWALT DW331K-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031697,SIERRA CALADORA A BATERIA PROFESIONAL 18V 4AH C/CARGADOR Y BATERIA BOSCH GST 18 V-LI
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031698,SIERRA CALADORA 600 W + MALETA STANLEY SJ60K-B2
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031699,SIERRA DE MESA 1800W BOSCH GTS 254
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031700,"SIERRA CALADORA ENCASTRE TIPO ""T"" (LUZ LED) 500W DEWALT DW300-B2"
Herramientas Industriales,21 HERRAMIENTAS Y EQ.  ELECTRICOS Y ACC.,03 SIERRAS ( CALADORA Y CIRCULAR),SIERRAS,21031701,SIERRA CALADORA 650W DEWALT DWE300-B2
